,wilcox_stat,wilcox_pval,cohens_d,adjusted_pval,metadata_r_id,reaction_name,formula,associated_genes,subsystem,EC_number,confidence
XAO2x_pos,1086.0,5.047225097236537e-05,0.7215819299795759,0.0004345667458556096,XAO2x,xanthine oxidase,"1.00 * O2 [x] + 1.00 * Water [x] + 1.00 * Hypoxanthine [x] --> 1.00 * Hydrogen peroxide [x] + 1.00 * Xanthine [x]
XDH",XDH,Purine catabolism,1.1.1.204,4.0
XAOx_pos,1064.0,0.00013329436113278053,0.7222306635879282,0.0009732722346399115,XAOx,"xanthine  oxidase,peroxisomal","1.00 * O2 [x] + 1.00 * Water [x] + 1.00 * Xanthine [x] --> 1.00 * Hydrogen peroxide [x] + 1.00 * Urate [x]
XDH",XDH,Purine catabolism,1.1.1.204,4.0
XYLK_pos,841.0,0.14508460539644036,0.23034334999662592,0.20420587901480458,XYLK,xylulokinase,"1.00 * ATP [c] + 1.00 * D-xylulose [c] --> 1.00 * ADP [c] + 1.00 * proton [c] + 1.00 * D-xylulose 5-phosphate(2-) [c]
XYLB",XYLB,Pentose phosphate pathway,2.7.1.17,4.0
XYLUR_neg,990.0,0.002396614151681033,0.2233271389576284,0.010223155013861325,XYLUR,xylulose reductase,"1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * L-xylulose [c] --> 1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * xylitol [c]
DCXR",DCXR,Pentose phosphate pathway,1.1.1.10,4.0
XYLUR_pos,1026.0,0.0006317651182567119,0.4777487622597802,0.0035714403527747508,XYLUR,xylulose reductase,"1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * L-xylulose [c] --> 1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * xylitol [c]
DCXR",DCXR,Pentose phosphate pathway,1.1.1.10,4.0
r0009_pos,1092.0,3.838151990242039e-05,0.9247034240595976,0.00034312343715775273,r0009,Pyrophosphate phosphohydrolase EC:3.6.1.1,"1.00 * Water [x] + 1.00 * Diphosphate [x] --> 1.00 * proton [x] + 2.00 * hydrogenphosphate [x]
LHPP; PPA1; PPA2",LHPP; PPA1; PPA2,Purine catabolism,3.6.1.1,0.0
r0010_pos,894.0,0.04351146681200461,0.3670680429735131,0.08297269787465716,r0010,hydrogen-peroxide:hydrogen-peroxide oxidoreductase EC:1.11.1.6,"2.00 * Hydrogen peroxide [c] --> 2.00 * Water [c] + 1.00 * O2 [c]
CAT",CAT,ROS detoxification,1.11.1.6,0.0
r0013_pos,806.0,0.2773847275682274,0.27257024529785384,0.34893343496792417,r0013,beta-N-acetylhexosaminidase Aminosugars metabolism EC:3.2.1.52,"1.00 * Water [l] + 1.00 * Chitobiose [l] --> 2.00 * N-acetyl-D-glucosamine [l]
HEXA; HEXB; MGEA5",HEXA; HEXB; MGEA5,Aminosugar metabolism,3.2.1.52,0.0
r0016_neg,742.0,0.5226577774728483,-0.08879529575167525,0.5872710756164139,r0016,Fe(II):oxygen oxidoreductase Porphyrin and chlorophyll metabolism EC:1.16.3.1,"4.00 * proton [e] + 4.00 * Fe2+ [e] + 1.00 * O2 [e] --> 2.00 * Water [e] + 4.00 * Fe3+ [e]
CP; FTH1; FTL1; FTMT",CP; FTH1; FTL1; FTMT,Miscellaneous,1.16.3.1,0.0
r0016_pos,746.0,0.6524357158746895,0.07086180303602752,0.7100195509144207,r0016,Fe(II):oxygen oxidoreductase Porphyrin and chlorophyll metabolism EC:1.16.3.1,"4.00 * proton [e] + 4.00 * Fe2+ [e] + 1.00 * O2 [e] --> 2.00 * Water [e] + 4.00 * Fe3+ [e]
CP; FTH1; FTL1; FTMT",CP; FTH1; FTL1; FTMT,Miscellaneous,1.16.3.1,0.0
r0021_neg,920.0,0.021773617636058236,0.41715238480485944,0.04872965453823307,r0021,glutathione:NAD+ oxidoreductase Glutamate metabolism EC:1.8.1.7,"1.00 * Nicotinamide adenine dinucleotide [c] + 2.00 * Reduced glutathione [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * Oxidized glutathione [c]
GSR",GSR,Glutathione metabolism,1.8.1.7,0.0
r0021_pos,903.0,0.03450317726673284,0.25605503372457145,0.06946342065252592,r0021,glutathione:NAD+ oxidoreductase Glutamate metabolism EC:1.8.1.7,"1.00 * Nicotinamide adenine dinucleotide [c] + 2.00 * Reduced glutathione [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide - reduced [c] + 1.00 * Oxidized glutathione [c]
GSR",GSR,Glutathione metabolism,1.8.1.7,0.0
r0022_neg,767.0,0.5009967526859075,0.10772649931726401,0.5651672326605223,r0022,glutathione:NAD+ oxidoreductase Glutamate metabolism EC:1.8.1.7,"1.00 * Nicotinamide adenine dinucleotide [m] + 2.00 * Reduced glutathione [m] --> 1.00 * proton [m] + 1.00 * Nicotinamide adenine dinucleotide - reduced [m] + 1.00 * Oxidized glutathione [m]
GSR",GSR,Glutathione metabolism,1.8.1.7,0.0
r0022_pos,895.0,0.042421232398342126,0.24182512094939873,0.08148816981868484,r0022,glutathione:NAD+ oxidoreductase Glutamate metabolism EC:1.8.1.7,"1.00 * Nicotinamide adenine dinucleotide [m] + 2.00 * Reduced glutathione [m] --> 1.00 * proton [m] + 1.00 * Nicotinamide adenine dinucleotide - reduced [m] + 1.00 * Oxidized glutathione [m]
GSR",GSR,Glutathione metabolism,1.8.1.7,0.0
r0027_neg,938.0,0.01295355669313099,0.45487389302661313,0.03449531091671191,r0027,NADPH:CoA-glutathione oxidoreductase EC:1.8.1.9,"1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 2.00 * L-cysteine [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * L-cystine [c]
TXNRD1; TXNRD2",TXNRD1; TXNRD2,Methionine and cysteine metabolism,1.8.1.9,0.0
r0027_pos,911.0,0.027883669488246596,0.37656284289473285,0.05821718214239346,r0027,NADPH:CoA-glutathione oxidoreductase EC:1.8.1.9,"1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 2.00 * L-cysteine [c] --> 1.00 * proton [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * L-cystine [c]
TXNRD1; TXNRD2",TXNRD1; TXNRD2,Methionine and cysteine metabolism,1.8.1.9,0.0
r0028_pos,1084.0,5.524891477971791e-05,0.9890966532479447,0.00047073227912054305,r0028,ATP pyrophosphohydrolase Purine metabolism EC:3.6.1.5,"1.00 * Water [c] + 1.00 * ADP [c] --> 1.00 * proton [c] + 1.00 * hydrogenphosphate [c] + 1.00 * AMP [c]
ENTPD1; ENTPD3; ENTPD8",ENTPD1; ENTPD3; ENTPD8,Purine catabolism,3.6.1.5,0.0
r0033_pos,992.0,0.0022334625174474953,0.6245802465464789,0.00962775564084392,r0033,ATP:dephospho-CoA 3-phosphotransferase Pantothenate and CoA biosynthesis EC:2.7.1.24,"1.00 * ATP [m] + 1.00 * Dephospho-CoA [m] --> 1.00 * proton [m] + 1.00 * Coenzyme A [m] + 1.00 * ADP [m]
COASY",COASY,CoA synthesis,2.7.1.24,0.0
r0034_pos,850.0,0.12054504090115792,0.335716939496133,0.1775838237802225,r0034,"Carbon-dioxide:ammonia ligase (ADP-forming,carbamate-phosphorylating) Urea cycle and metabolism of amino groups / Nitrogen metabolism EC:6.3.4.16","1.00 * Water [m] + 1.00 * carbon dioxide [m] + 2.00 * ATP [m] + 1.00 * Ammonium [m] --> 3.00 * proton [m] + 2.00 * ADP [m] + 1.00 * hydrogenphosphate [m] + 1.00 * Carbamoyl phosphate [m]
CPS1",CPS1,Urea cycle,6.3.4.16,0.0
r0047_pos,929.0,0.016863572672999632,0.20147262270475427,0.04122837539021796,r0047,Adenosine 5-monophosphate phosphohydrolase Purine metabolism EC:3.1.3.5,"1.00 * Water [m] + 1.00 * AMP [m] --> 1.00 * hydrogenphosphate [m] + 1.00 * Adenosine [m]
NT5C; NT5C1A; NT5C1B; NT5C2; NT5C3; NT5E; NT5M",NT5C; NT5C1A; NT5C1B; NT5C2; NT5C3; NT5E; NT5M,Purine catabolism,3.1.3.5,0.0
r0051_neg,1117.0,1.1762582346210323e-05,0.7445103626005666,0.0001180775355337703,r0051,AMP:pyrophosphate phosphoribosyltransferase Purine metabolism EC:2.4.2.7,"1.00 * AMP [e] + 1.00 * Diphosphate [e] --> 1.00 * Adenine [e] + 1.00 * 5-Phospho-alpha-D-ribose 1-diphosphate [e]
APRT; HPRT",APRT; HPRT,Purine catabolism,2.4.2.7,0.0
r0051_pos,964.0,0.005770044512800732,0.5519244385979978,0.018713270913723466,r0051,AMP:pyrophosphate phosphoribosyltransferase Purine metabolism EC:2.4.2.7,"1.00 * AMP [e] + 1.00 * Diphosphate [e] --> 1.00 * Adenine [e] + 1.00 * 5-Phospho-alpha-D-ribose 1-diphosphate [e]
APRT; HPRT",APRT; HPRT,Purine catabolism,2.4.2.7,0.0
r0055_neg,862.0,0.09302419943537651,0.2964098435921426,0.14984302275331168,r0055,2-Oxopropanal:NADP+ oxidoreductase Pyruvate metabolism EC:1.2.1.49,"1.00 * Water [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * methylglyoxal [c] --> 2.00 * proton [c] + 1.00 * pyruvate [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c]
No genes",,Pyruvate metabolism,1.2.1.49,0.0
r0055_pos,1048.0,0.0002614902179657628,0.7768457321973374,0.0016986466942408153,r0055,2-Oxopropanal:NADP+ oxidoreductase Pyruvate metabolism EC:1.2.1.49,"1.00 * Water [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * methylglyoxal [c] --> 2.00 * proton [c] + 1.00 * pyruvate [c] + 1.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c]
No genes",,Pyruvate metabolism,1.2.1.49,0.0
r0060_pos,769.0,0.48760905329315396,0.1790526315563426,0.5520660366026959,r0060,"L-serine ammonia-lyase Glycine, serine and threonine metabolism EC:4.3.1.17","1.00 * L-serine [c] --> 1.00 * Ammonium [c] + 1.00 * pyruvate [c]
SDS",SDS,Cysteine Metabolism,4.3.1.17,0.0
r0062_pos,887.0,0.051824782269732264,0.2782852495501816,0.09476075885078353,r0062,Acetyl-CoA hydrolase Pyruvate metabolism EC:3.1.2.1,"1.00 * Water [m] + 1.00 * Acetyl-CoA [m] --> 1.00 * proton [m] + 1.00 * Coenzyme A [m] + 1.00 * acetate [m]
ACOT12",ACOT12,Pyruvate metabolism,3.1.2.1,0.0
r0068_pos,1037.0,0.0004090633179119776,0.7007998411150278,0.0025147965969471056,r0068,Acetyl adenylate:CoA ligase (AMP-forming) Pyruvate metabolism EC:6.2.1.1,"1.00 * Coenzyme A [c] + 1.00 * Acetyl adenylate [c] --> 1.00 * proton [c] + 1.00 * AMP [c] + 1.00 * Acetyl-CoA [c]
ACSS1; ACSS2",ACSS1; ACSS2,Unassigned,6.2.1.1,0.0
r0074_neg,731.0,0.742069201079656,0.1333199257405227,0.7895509978924702,r0074,L-Glutamate 5-semialdehyde:NAD+ oxidoreductase Arginine and proline metabolism EC:1.5.1.12,"1.00 * Water [m] + 1.00 * Nicotinamide adenine dinucleotide [m] + 1.00 * L-Glutamate 5-semialdehyde [m] --> 2.00 * proton [m] + 1.00 * Nicotinamide adenine dinucleotide - reduced [m] + 1.00 * L-glutamate(1-) [m]
ALDH4A1",ALDH4A1,Urea cycle,1.5.1.12,0.0
r0074_pos,924.0,0.019455683939780307,0.24546772216924728,0.04580075451961971,r0074,L-Glutamate 5-semialdehyde:NAD+ oxidoreductase Arginine and proline metabolism EC:1.5.1.12,"1.00 * Water [m] + 1.00 * Nicotinamide adenine dinucleotide [m] + 1.00 * L-Glutamate 5-semialdehyde [m] --> 2.00 * proton [m] + 1.00 * Nicotinamide adenine dinucleotide - reduced [m] + 1.00 * L-glutamate(1-) [m]
ALDH4A1",ALDH4A1,Urea cycle,1.5.1.12,0.0
r0081_neg,855.0,0.10837906155770138,0.44659892114272653,0.1664292306660085,r0081,L-Alanine:2-oxoglutarate aminotransferase Glutamate metabolism / Alanine and aspartate metabolism EC:2.6.1.2,"1.00 * 2-Oxoglutarate [m] + 1.00 * L-alanine [m] --> 1.00 * L-glutamate(1-) [m] + 1.00 * pyruvate [m]
GPT; GPT2",GPT; GPT2,Citric acid cycle,2.6.1.2,0.0
r0081_pos,855.0,0.10837906155770138,0.44659892114272653,0.1664292306660085,r0081,L-Alanine:2-oxoglutarate aminotransferase Glutamate metabolism / Alanine and aspartate metabolism EC:2.6.1.2,"1.00 * 2-Oxoglutarate [m] + 1.00 * L-alanine [m] --> 1.00 * L-glutamate(1-) [m] + 1.00 * pyruvate [m]
GPT; GPT2",GPT; GPT2,Citric acid cycle,2.6.1.2,0.0
r0082_pos,834.0,0.16668488506492807,0.15341662548560864,0.23039038153538596,r0082,Oxalosuccinate:NADP+ oxidoreductase (decarboxylating) Citrate cycle (TCA cycle) EC:1.1.1.42,"1.00 * proton [c] + 1.00 * oxalatosuccinate(3-) [c] --> 1.00 * 2-Oxoglutarate [c] + 1.00 * carbon dioxide [c]
IDH1",IDH1,Unassigned,1.1.1.42,0.0
r0083_pos,900.0,0.037310514567581235,0.10855512903902848,0.07458678883424393,r0083,Oxalosuccinate:NADP+ oxidoreductase (decarboxylating) Citrate cycle (TCA cycle) EC:1.1.1.42,"1.00 * proton [m] + 1.00 * oxalatosuccinate(3-) [m] --> 1.00 * 2-Oxoglutarate [m] + 1.00 * carbon dioxide [m]
IDH1; IDH2; IDH3A; IDH3B; IDH3G",IDH1; IDH2; IDH3A; IDH3B; IDH3G,Unassigned,1.1.1.42,0.0
r0084_pos,846.0,0.13101762269216735,0.3068870634104198,0.18992905152912903,r0084,Oxalosuccinate:NADP+ oxidoreductase (decarboxylating) Citrate cycle (TCA cycle) EC:1.1.1.42,"1.00 * proton [x] + 1.00 * oxalatosuccinate(3-) [x] --> 1.00 * 2-Oxoglutarate [x] + 1.00 * carbon dioxide [x]
IDH1; IDH2",IDH1; IDH2,Unassigned,1.1.1.42,0.0
r0085_pos,1040.0,0.0003625293037687675,0.7617868812996031,0.002256313333456091,r0085,2-Oxoglutaramate amidohydrolase Glutamate metabolism EC:3.5.1.3,"1.00 * Water [c] + 1.00 * 2-oxoglutaramate [c] --> 1.00 * Ammonium [c] + 1.00 * 2-Oxoglutarate [c]
NIT2",NIT2,Urea cycle,3.5.1.3,0.0
r0086_pos,972.0,0.0044362866241845125,0.7457787221950993,0.015679358079527198,r0086,2-Oxoglutaramate amidohydrolase Glutamate metabolism EC:3.5.1.3,"1.00 * Water [m] + 1.00 * 2-oxoglutaramate [m] --> 1.00 * 2-Oxoglutarate [m] + 1.00 * Ammonium [m]
NIT2",NIT2,Urea cycle,3.5.1.3,0.0
r0093_pos,874.0,0.06812777826406462,0.6067566170367782,0.11878736151431758,r0093,UDPglucose pyrophosphohydrolase Pyrimidine metabolism / Starch and sucrose metabolism EC:3.6.1.45,"1.00 * Water [e] + 1.00 * UDPglucose [e] --> 2.00 * proton [e] + 1.00 * UMP [e] + 1.00 * D-Glucose 1-phosphate [e]
ENPP1; ENPP3",ENPP1; ENPP3,Starch and sucrose metabolism,3.6.1.45,0.0
r0097_pos,1037.0,0.0004090633179119776,0.7007998411150278,0.0025147965969471056,r0097,Acetate:CoA ligase (AMP-forming) Pyruvate metabolism EC:6.2.1.1,"1.00 * ATP [c] + 1.00 * proton [c] + 1.00 * acetate [c] --> 1.00 * Diphosphate [c] + 1.00 * Acetyl adenylate [c]
ACSS1; ACSS2",ACSS1; ACSS2,Unassigned,6.2.1.1,0.0
r0113_pos,790.0,0.3593219465021342,0.15120828969016212,0.42763957756172777,r0113,UDP-N-acetyl-D-glucosamine 2-epimerase Aminosugars metabolism EC:5.1.3.14,"1.00 * Water [r] + 1.00 * UDP-N-acetyl-alpha-D-glucosamine(2-) [r] --> 1.00 * proton [r] + 1.00 * UDP [r] + 1.00 * N-acetyl-D-mannosamine [r]
GNE",GNE,Aminosugar metabolism,5.1.3.14,0.0
r0119_pos,1156.0,1.6248553858111765e-06,0.848022892121406,1.9555119606401543e-05,r0119,Guanosine 5-triphosphate pyrophosphohydrolase Purine metabolism EC:3.6.1.19,"1.00 * Water [c] + 1.00 * GTP [c] --> 1.00 * proton [c] + 1.00 * Diphosphate [c] + 1.00 * GMP [c]
ITPA",ITPA,Purine catabolism,3.6.1.19,0.0
r0122_pos,1098.0,2.9074635748022202e-05,0.34728055177145273,0.00027143249230475013,r0122,GTP:pyruvate O2-phosphotransferase Purine metabolism EC:2.7.1.40,"1.00 * proton [c] + 1.00 * Phosphoenolpyruvate [c] + 1.00 * GDP [c] --> 1.00 * pyruvate [c] + 1.00 * GTP [c]
PKLR",PKLR,Glycolysis/gluconeogenesis,2.7.1.40,0.0
r0127_pos,1083.0,5.779489801143314e-05,0.985138631660606,0.0004873414948447943,r0127,L-Asparagine amidohydrolase Alanine and aspartate metabolism / Cyanoamino acid metabolism / Nitrogen metabolism EC:3.5.1.1 EC:3.5.1.38,"1.00 * Water [c] + 1.00 * L-asparagine [c] --> 1.00 * Ammonium [c] + 1.00 * L-aspartate(1-) [c]
ASPG",ASPG,Alanine and aspartate metabolism,3.5.1.38,0.0
r0129_neg,737.0,0.7225849245717119,0.1416969871179498,0.7717098352796433,r0129,gamma-glutamyltranspeptidase Glutathione metabolism EC:3.4.11.4,"1.00 * Water [c] + 1.00 * Reduced glutathione [c] --> 1.00 * L-glutamate(1-) [c] + 1.00 * L-cysteinylglycine [c]
GGT1; GGT5; GGT6; GGT7",GGT1; GGT5; GGT6; GGT7,Glutathione metabolism,3.4.11.4,0.0
r0129_pos,1080.0,6.61161724704196e-05,0.9121605641470211,0.0005334187494990025,r0129,gamma-glutamyltranspeptidase Glutathione metabolism EC:3.4.11.4,"1.00 * Water [c] + 1.00 * Reduced glutathione [c] --> 1.00 * L-glutamate(1-) [c] + 1.00 * L-cysteinylglycine [c]
GGT1; GGT5; GGT6; GGT7",GGT1; GGT5; GGT6; GGT7,Glutathione metabolism,3.4.11.4,0.0
r0130_neg,991.0,0.0023137215648425915,0.5939702855877059,0.009947480543583116,r0130,gamma-glutamyltranspeptidase Glutathione metabolism EC:3.4.11.4,"1.00 * Water [e] + 1.00 * Reduced glutathione [e] --> 1.00 * L-cysteinylglycine [e] + 1.00 * L-glutamate(1-) [e]
GGT1; GGT5; GGT6; GGT7",GGT1; GGT5; GGT6; GGT7,Glutathione metabolism,3.4.11.4,0.0
r0130_pos,737.0,0.7225849245717119,0.14164164705140364,0.7717098352796433,r0130,gamma-glutamyltranspeptidase Glutathione metabolism EC:3.4.11.4,"1.00 * Water [e] + 1.00 * Reduced glutathione [e] --> 1.00 * L-cysteinylglycine [e] + 1.00 * L-glutamate(1-) [e]
GGT1; GGT5; GGT6; GGT7",GGT1; GGT5; GGT6; GGT7,Glutathione metabolism,3.4.11.4,0.0
r0139_neg,935.0,0.014157112095153645,0.5958156835915804,0.03588701611397559,r0139,CDP diphosphohydrolase Pyrimidine metabolism EC:3.6.1.5,"1.00 * Water [e] + 1.00 * CDP [e] --> 1.00 * proton [e] + 1.00 * hydrogenphosphate [e] + 1.00 * CMP [e]
ENTPD1; ENTPD3; ENTPD8",ENTPD1; ENTPD3; ENTPD8,Pyrimidine catabolism,3.6.1.5,0.0
r0139_pos,941.0,0.011841419964459669,0.6496242443498771,0.03208278584898173,r0139,CDP diphosphohydrolase Pyrimidine metabolism EC:3.6.1.5,"1.00 * Water [e] + 1.00 * CDP [e] --> 1.00 * proton [e] + 1.00 * hydrogenphosphate [e] + 1.00 * CMP [e]
ENTPD1; ENTPD3; ENTPD8",ENTPD1; ENTPD3; ENTPD8,Pyrimidine catabolism,3.6.1.5,0.0
r0142_pos,968.0,0.005063600705569031,0.542097329351068,0.017361296228170838,r0142,Sulfite:oxygen oxidoreductase Sulfur metabolism EC:1.8.3.1,"1.00 * O2 [m] + 1.00 * Water [m] + 1.00 * Sulfite [m] --> 1.00 * Hydrogen peroxide [m] + 1.00 * sulfate [m]
SUOX",SUOX,Methionine and cysteine metabolism,1.8.3.1,0.0
r0145_neg,592.0,0.2393170591967122,0.030834103647399805,0.3085296866937294,r0145,"L-Arginine,NADPH:oxygen oxidoreductase (nitric-oxide-forming) Arginine and proline metabolism EC:1.14.13.39","2.00 * O2 [c] + 2.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * L-argininium(1+) [c] --> 2.00 * Water [c] + 2.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * L-citrulline [c] + 1.00 * Nitric oxide [c]
NOS1; NOS2; NOS3",NOS1; NOS2; NOS3,Arginine and Proline Metabolism,1.14.13.39,0.0
r0145_pos,865.0,0.08699845363819925,0.3929446979182142,0.14288386391697214,r0145,"L-Arginine,NADPH:oxygen oxidoreductase (nitric-oxide-forming) Arginine and proline metabolism EC:1.14.13.39","2.00 * O2 [c] + 2.00 * Nicotinamide adenine dinucleotide phosphate - reduced [c] + 1.00 * L-argininium(1+) [c] --> 2.00 * Water [c] + 2.00 * Nicotinamide adenine dinucleotide phosphate [c] + 1.00 * L-citrulline [c] + 1.00 * Nitric oxide [c]
NOS1; NOS2; NOS3",NOS1; NOS2; NOS3,Arginine and Proline Metabolism,1.14.13.39,0.0
r0149_neg,939.0,0.01257298445295989,0.5983441050137756,0.033687762771665804,r0149,CTP diphosphohydrolase Pyrimidine metabolism EC:3.6.1.5,"1.00 * Water [e] + 1.00 * CTP [e] --> 1.00 * proton [e] + 1.00 * hydrogenphosphate [e] + 1.00 * CDP [e]
ENTPD1; ENTPD3; ENTPD8",ENTPD1; ENTPD3; ENTPD8,Pyrimidine catabolism,3.6.1.5,0.0
r0149_pos,941.0,0.011841419964459669,0.6489004839710956,0.03208278584898173,r0149,CTP diphosphohydrolase Pyrimidine metabolism EC:3.6.1.5,"1.00 * Water [e] + 1.00 * CTP [e] --> 1.00 * proton [e] + 1.00 * hydrogenphosphate [e] + 1.00 * CDP [e]
ENTPD1; ENTPD3; ENTPD8",ENTPD1; ENTPD3; ENTPD8,Pyrimidine catabolism,3.6.1.5,0.0
r0153_pos,1098.0,2.9074635748022202e-05,0.34728055177145273,0.00027143249230475013,r0153,CTP:pyruvate O2-phosphotransferase EC:2.7.1.40,"1.00 * proton [c] + 1.00 * Phosphoenolpyruvate [c] + 1.00 * CDP [c] --> 1.00 * pyruvate [c] + 1.00 * CTP [c]
PKLR",PKLR,Glycolysis/gluconeogenesis,2.7.1.40,0.0
r0156_pos,1040.0,0.0003625293037687675,0.7617868812996031,0.002256313333456091,r0156,L-Glutamine:pyruvate aminotransferase Glutamate metabolism EC:2.6.1.15,"1.00 * pyruvate [c] + 1.00 * L-glutamine [c] --> 1.00 * L-alanine [c] + 1.00 * 2-oxoglutaramate [c]
No genes",,Urea cycle,2.6.1.15,0.0
r0157_pos,972.0,0.0044362866241845125,0.7457787221950993,0.015679358079527198,r0157,L-Glutamine:pyruvate aminotransferase Glutamate metabolism EC:2.6.1.15,"1.00 * pyruvate [m] + 1.00 * L-glutamine [m] --> 1.00 * L-alanine [m] + 1.00 * 2-oxoglutaramate [m]
No genes",,Urea cycle,2.6.1.15,0.0
r0160_pos,1067.0,0.00011711754054902646,0.9817972990798034,0.0008777100085870274,r0160,"L-Serine:pyruvate aminotransferase Glycine, serine and threonine metabolism EC:2.6.1.51","1.00 * pyruvate [c] + 1.00 * L-serine [c] --> 1.00 * L-alanine [c] + 1.00 * 3-hydroxypyruvate [c]
AGXT",AGXT,"Glycine, serine, alanine and threonine metabolism",2.6.1.51,0.0
r0163_pos,874.0,0.07078992055863702,0.3675799563211983,0.12138864624788583,r0163,2-oxoglutarate dehydrogenase E1 component Citrate cycle (TCA cycle) EC:1.2.4.2,"1.00 * proton [m] + 1.00 * 2-Oxoglutarate [m] + 1.00 * Thiamine diphosphate [m] --> 1.00 * carbon dioxide [m] + 1.00 * 3-Carboxy-1-hydroxypropyl-ThPP [m]
OGDH",OGDH,Unassigned,1.2.4.2,0.0
r0165_pos,1098.0,2.9074635748022202e-05,0.3875988380167084,0.00027143249230475013,r0165,UTP:pyruvate O2-phosphotransferase EC:2.7.1.40,"1.00 * proton [c] + 1.00 * UDP [c] + 1.00 * Phosphoenolpyruvate [c] --> 1.00 * pyruvate [c] + 1.00 * UTP [c]
PKLR",PKLR,Glycolysis/gluconeogenesis,2.7.1.40,0.0
r0166_pos,1003.0,0.0015042536755438915,0.5209325272355594,0.007011624657403232,r0166,Uridine triphosphate pyrophosphohydrolase Pyrimidine metabolism EC:3.6.1.19,"1.00 * Water [e] + 1.00 * UTP [e] --> 1.00 * proton [e] + 1.00 * UMP [e] + 1.00 * Diphosphate [e]
ITPA",ITPA,Pyrimidine catabolism,3.6.1.19,0.0
r0170_neg,1096.0,3.1908280556434916e-05,1.0139641119473355,0.00029245527831178427,r0170,Farnesyl-diphosphate:farnesyl-diphosphate farnesyltransferase Biosynthesis of steroids EC:2.5.1.21,"2.00 * Farnesyl diphosphate [r] --> 1.00 * Diphosphate [r] + 1.00 * presqualene diphosphate(3-) [r]
FDFT1",FDFT1,Cholesterol metabolism,2.5.1.21,0.0
r0170_pos,854.0,0.11073935662349187,0.373992856313537,0.16872970285253422,r0170,Farnesyl-diphosphate:farnesyl-diphosphate farnesyltransferase Biosynthesis of steroids EC:2.5.1.21,"2.00 * Farnesyl diphosphate [r] --> 1.00 * Diphosphate [r] + 1.00 * presqualene diphosphate(3-) [r]
FDFT1",FDFT1,Cholesterol metabolism,2.5.1.21,0.0
r0173_neg,1014.0,0.0010003407795123895,0.43110872709904513,0.005143372930065669,r0173,(S)-Lactate:NAD+ oxidoreductase Glycolysis / Gluconeogenesis / Pyruvate metabolism EC:1.1.1.27,"1.00 * Nicotinamide adenine dinucleotide [x] + 1.00 * (S)-lactate [x] --> 1.00 * proton [x] + 1.00 * Nicotinamide adenine dinucleotide - reduced [x] + 1.00 * pyruvate [x]
LDHA; LDHB; LDHC",LDHA; LDHB; LDHC,Glycolysis/gluconeogenesis,1.1.1.27,0.0
r0173_pos,1001.0,0.0016178610636039489,0.42132989191872144,0.007398685829707352,r0173,(S)-Lactate:NAD+ oxidoreductase Glycolysis / Gluconeogenesis / Pyruvate metabolism EC:1.1.1.27,"1.00 * Nicotinamide adenine dinucleotide [x] + 1.00 * (S)-lactate [x] --> 1.00 * proton [x] + 1.00 * Nicotinamide adenine dinucleotide - reduced [x] + 1.00 * pyruvate [x]
LDHA; LDHB; LDHC",LDHA; LDHB; LDHC,Glycolysis/gluconeogenesis,1.1.1.27,0.0
r0178_neg,679.0,0.8033343109803661,-0.08528794479778311,0.8387585432587782,r0178,Succinate-semialdehyde:NAD+ oxidoreductase Glutamate metabolism / Tyrosine metabolism / Butanoate metabolism EC:1.2.1.24 EC:1.2.1.16,"1.00 * Water [m] + 1.00 * Nicotinamide adenine dinucleotide [m] + 1.00 * Succinic semialdehyde [m] --> 2.00 * proton [m] + 1.00 * Nicotinamide adenine dinucleotide - reduced [m] + 1.00 * Succinate [m]
ALDH5A1",ALDH5A1,Glutamate metabolism,1.2.1.24,0.0
